Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Season,Player_Clean,Team_Clean,MPG,PPG,RPG,APG,Significant_Player,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Reliable_Advanced_Stats,Current_Salary,Salary_Tier,Salary_Millions,Has_Salary_Data,Points_Per_Million,WinShares_Per_Million,VORP_Per_Million,Career_Stage,PER_Percentile,VORP_Percentile,BPM_Percentile,WS_Percentile,Performance_Score,Position_Adjusted_Score,Age_Adjustment,Age_Adjusted_Performance,Games_Played_Pct,Heavy_Minutes,Starter_Flag,Durability_Score,Predicted_Salary_Millions,Salary_Premium,Value_Rating,Contract_Type,Value_Classification,Contract_Risk,Salary_Millions_sum,Salary_Millions_mean,Salary_Pct_of_Team,Team_Salary_Rank,Team_Role,League_Salary_Percentile,Position_Market_Salary,Position_Salary_Premium,PER_YoY_Change,PER_Trend,VORP_YoY_Change,VORP_Trend,Performance_Score_YoY_Change,Performance_Score_Trend,Years_Experience,Career_Games,Career_Minutes,PER_Consistency,PPG_Consistency,Performance_Score_Consistency,PER_Career_High,PER_Pct_of_Career_High,VORP_Career_High,VORP_Pct_of_Career_High,Performance_Score_Career_High,Performance_Score_Pct_of_Career_High,Potential_Contract_Year,Age_Arc_Multiplier,Projected_Performance
292.0,Aaron Holiday,28.0,HOU,PG,62.0,3.0,792.0,117.0,268.0,0.437,72.0,181.0,0.398,45.0,87.0,0.517,0.571,34.0,41.0,0.829,13.0,65.0,78.0,83.0,19.0,11.0,37.0,64.0,340.0,0.0,,2025,Aaron Holiday,HOU,12.774193548387096,5.483870967741935,1.2580645161290325,1.3387096774193548,True,12.2,0.594,0.675,0.153,1.7,8.9,5.2,14.3,1.2,1.2,11.5,16.8,1.2,0.8,2.0,0.122,-0.4,0.1,-0.2,0.3,True,,,,False,,,,Prime,42.89473684210526,59.73684210526316,62.5438596491228,60.26315789473684,55.49122807017544,8.859677419354838,1.0,55.49122807017544,0.7560975609756098,0,0,0.5814004720692367,4.726689430000003,,,Unknown,No_Salary_Data,No_Data,112.24,18.71,0.0,999.0,Bench_Player,0.0,10.2,0.0,0.6999999999999993,0.6999999999999993,0.09999999999999998,0.09999999999999998,3.331542206301094,3.331542206301094,6,398.0,6720.0,0.13206944407489057,0.25154091203173695,0.24856383513050512,12.6,96.82539682539682,0.3,100.0,55.49122807017544,100.0,0,1.0,55.49122807017544
343.0,Aaron Nesmith,21.0,BOS,SF,46.0,1.0,669.0,78.0,178.0,0.438,40.0,108.0,0.37,38.0,70.0,0.543,0.551,22.0,28.0,0.786,28.0,99.0,127.0,23.0,15.0,9.0,23.0,87.0,218.0,0.0,,2021,Aaron Nesmith,BOS,14.543478260869565,4.739130434782608,2.760869565217391,0.5,True,9.4,0.573,0.607,0.157,4.6,16.6,10.6,4.6,1.1,1.3,10.8,13.7,0.5,0.6,1.1,0.076,-2.8,-0.4,-3.2,-0.2,True,,,,False,,,,Rookie/Young,21.626617375231053,16.173752310536045,27.818853974122,46.48798521256931,26.78373382624769,8.956521739130434,0.85,22.766173752310536,0.6388888888888888,0,0,0.528768115942029,3.0740876399999997,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,46.0,669.0,,,,9.4,100.0,-0.2,100.0,26.78373382624769,100.0,0,1.1,29.46210720887246
363.0,Aaron Nesmith,22.0,BOS,SF,52.0,3.0,574.0,72.0,182.0,0.396,31.0,115.0,0.27,41.0,67.0,0.612,0.481,21.0,26.0,0.808,15.0,74.0,89.0,22.0,20.0,5.0,31.0,70.0,196.0,0.0,,2022,Aaron Nesmith,BOS,11.038461538461538,3.769230769230769,1.7115384615384617,0.4230769230769231,True,7.3,0.507,0.632,0.143,2.9,13.6,8.4,5.4,1.7,0.8,13.8,17.2,-0.4,0.9,0.4,0.038,-4.9,0.7,-4.3,-0.3,True,,,,False,,,,Rookie/Young,14.521452145214523,9.818481848184819,22.442244224422442,33.993399339933994,19.22029702970297,6.742307692307693,0.85,16.337252475247524,0.6341463414634146,0,0,0.4908724202626642,3.7639938099999997,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,-2.1000000000000005,-2.1000000000000005,-0.09999999999999998,-0.09999999999999998,-7.563436796544721,-7.563436796544721,2,98.0,1243.0,0.17783523838224555,0.1612114516856122,0.23250821062436713,9.4,77.6595744680851,-0.2,149.99999999999997,26.78373382624769,71.76108138764187,0,1.1,21.14232673267327
142.0,Aaron Nesmith,23.0,IND,SF,73.0,60.0,1816.0,252.0,590.0,0.427,115.0,314.0,0.366,137.0,276.0,0.496,0.525,119.0,142.0,0.838,62.0,215.0,277.0,98.0,55.0,34.0,75.0,235.0,738.0,0.0,,2023,Aaron Nesmith,IND,24.876712328767123,10.10958904109589,3.7945205479452055,1.3424657534246576,True,10.5,0.566,0.532,0.241,3.8,13.1,8.5,7.4,1.4,1.6,10.3,16.8,0.9,1.1,2.0,0.052,-2.3,-0.7,-3.0,-0.4,True,,,,False,,,,Rookie/Young,27.962962962962962,7.962962962962964,28.425925925925927,57.407407407407405,28.96759259259259,17.383561643835616,0.85,24.6224537037037,0.8795180722891566,0,1,0.7764779666611652,6.753069439999999,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,3.2,3.2,-0.10000000000000003,-0.10000000000000003,9.747295562889622,9.747295562889622,3,171.0,3059.0,0.17931982938613528,0.5503120601694542,0.20468085403192493,10.5,100.0,-0.2,200.0,28.96759259259259,100.0,0,1.1,31.864351851851854
117.0,Aaron Nesmith,24.0,IND,SF,72.0,47.0,1995.0,315.0,635.0,0.496,140.0,334.0,0.419,175.0,301.0,0.581,0.606,107.0,137.0,0.781,63.0,212.0,275.0,108.0,65.0,49.0,64.0,241.0,877.0,0.0,,2024,Aaron Nesmith,IND,27.70833333333333,12.180555555555555,3.8194444444444446,1.5,True,12.8,0.631,0.526,0.216,3.6,12.0,7.8,6.6,1.5,2.0,8.4,16.0,2.8,1.3,4.1,0.098,-0.3,-0.2,-0.5,0.8,True,,,,False,,,,Developing,50.26178010471204,75.39267015706807,61.60558464223386,80.45375218150087,65.41884816753927,20.16527777777778,0.95,62.1479057591623,0.8571428571428571,0,0,0.7913690476190476,9.306153440000001,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,2.3000000000000007,2.3000000000000007,1.2000000000000002,1.2000000000000002,36.45125557494667,36.45125557494667,4,243.0,5054.0,0.2708083787633948,0.5045244046817533,0.6430505562167881,12.8,100.0,0.8,100.0,65.41884816753927,100.0,1,1.05,68.68979057591623
215.0,Aaron Nesmith,25.0,IND,SF,45.0,37.0,1123.0,192.0,379.0,0.507,84.0,195.0,0.431,108.0,184.0,0.587,0.617,73.0,80.0,0.913,37.0,141.0,178.0,54.0,35.0,17.0,37.0,114.0,541.0,0.0,,2025,Aaron Nesmith,IND,24.95555555555556,12.022222222222222,3.955555555555556,1.2,True,14.6,0.653,0.515,0.211,3.7,13.9,8.8,6.6,1.5,1.4,8.2,17.4,1.9,1.0,2.9,0.126,0.0,-0.5,-0.5,0.4,True,11000000.0,Role Player,11.0,True,49.18181818181818,0.2636363636363636,0.0363636363636363,Developing,61.929824561403514,63.771929824561404,59.3859649122807,70.08771929824562,63.3859649122807,19.46,0.95,60.21666666666666,0.5487804878048781,0,1,0.5788238482384824,12.742199809999997,-13.672676900206273,5.762360446570972,Mid_Level,Good_Value,Medium_Risk,155.81,17.31,7.059880623836724,4.0,Key_Player,53.88127853881278,10.0,10.0,1.799999999999999,1.799999999999999,-0.4,-0.4,-2.032883255258568,-2.032883255258568,5,288.0,6177.0,0.1626708458237293,0.1007818536468734,0.3894889087623571,14.6,100.0,0.8,50.0,65.41884816753927,96.89251139052112,1,1.05,66.55526315789474
255.0,Aaron Wiggins,23.0,OKC,SG,50.0,35.0,1209.0,156.0,337.0,0.463,42.0,138.0,0.304,114.0,199.0,0.573,0.525,62.0,85.0,0.729,51.0,127.0,178.0,68.0,30.0,10.0,54.0,93.0,416.0,0.0,,2022,Aaron Wiggins,OKC,24.18,8.32,3.56,1.36,True,10.3,0.556,0.409,0.252,4.3,11.0,7.6,8.5,1.2,0.8,12.6,15.3,0.5,0.8,1.2,0.048,-3.4,-0.9,-4.3,-0.7,True,,,,False,,,,Rookie/Young,29.785478547854787,1.4851485148514851,22.442244224422442,49.66996699669967,24.851485148514854,15.592000000000002,0.85,21.123762376237625,0.6097560975609756,0,0,0.6076536585365854,3.6442953600000023,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,50.0,1209.0,,,,10.3,100.0,-0.7,100.0,24.851485148514854,100.0,0,1.1,27.336633663366342
235.0,Aaron Wiggins,24.0,OKC,SG,70.0,14.0,1297.0,186.0,363.0,0.512,48.0,122.0,0.393,138.0,241.0,0.573,0.579,59.0,71.0,0.831,68.0,142.0,210.0,80.0,39.0,15.0,55.0,110.0,479.0,0.0,,2023,Aaron Wiggins,OKC,18.52857142857143,6.842857142857143,3.0,1.1428571428571428,True,12.2,0.607,0.336,0.196,5.5,12.0,8.7,8.3,1.4,1.1,12.2,14.5,1.4,1.2,2.6,0.097,-1.5,-0.5,-2.1,0.0,True,,,,False,,,,Developing,43.7037037037037,38.333333333333336,38.7962962962963,65.92592592592592,45.5787037037037,13.007142857142858,0.95,43.29976851851851,0.8433734939759037,0,0,0.6913098106712564,3.3987789200000003,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,1.8999999999999986,1.8999999999999986,0.7,0.7,20.72721855518885,20.72721855518885,2,120.0,2506.0,0.1194224786003946,0.13777056938889956,0.41619530017909345,12.2,100.0,0.0,0.0,45.5787037037037,100.0,0,1.05,47.85763888888889
202.0,Aaron Wiggins,25.0,OKC,SG,78.0,4.0,1228.0,212.0,377.0,0.562,62.0,126.0,0.492,150.0,251.0,0.598,0.645,56.0,71.0,0.789,60.0,126.0,186.0,86.0,56.0,19.0,56.0,91.0,542.0,0.0,,2024,Aaron Wiggins,OKC,15.743589743589745,6.948717948717949,2.3846153846153846,1.1025641025641026,True,15.6,0.664,0.334,0.188,5.7,11.0,8.4,9.3,2.2,1.4,12.1,16.4,2.1,1.6,3.7,0.144,0.4,0.4,0.7,0.8,True,,,,False,,,,Developing,70.76788830715532,75.39267015706807,74.3455497382199,77.31239092495636,74.12739965095986,12.830769230769231,0.95,70.42102966841186,0.9285714285714286,0,0,0.7145787545787546,6.454968829999999,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,3.4000000000000004,3.4000000000000004,0.8,0.8,28.548695947256157,28.548695947256157,3,198.0,3734.0,0.21142868633224485,0.11179275206007336,0.5134534676812557,15.6,100.0,0.8,100.0,74.12739965095986,100.0,0,1.05,77.83376963350786
98.0,Aaron Wiggins,26.0,OKC,SG,76.0,26.0,1744.0,355.0,728.0,0.488,130.0,339.0,0.383,225.0,389.0,0.578,0.577,74.0,89.0,0.831,81.0,214.0,295.0,134.0,60.0,18.0,69.0,101.0,914.0,0.0,,2025,Aaron Wiggins,OKC,22.94736842105263,12.026315789473683,3.881578947368421,1.763157894736842,True,16.1,0.596,0.466,0.122,5.1,12.9,9.1,10.6,1.7,1.0,8.3,20.3,2.7,2.7,5.4,0.148,1.3,-0.2,1.1,1.4,True,9672897.0,Role Player,9.672897,True,94.49082317324375,0.5582608808922498,0.1447343024535462,Developing,72.89473684210527,84.82456140350877,78.85964912280701,89.21052631578948,80.63157894736842,21.239473684210527,0.95,76.6,0.926829268292683,0,0,0.7855712451861361,10.809191590000005,-10.512299467901313,8.335825239053866,Mid_Level,Good_Value,Low_Risk,140.43,15.6,6.888055970946379,6.0,Rotation_Player,48.401826484018265,5.91012,63.666676818744804,0.5000000000000018,0.5000000000000018,0.5999999999999999,0.5999999999999999,6.504179296408566,6.504179296408566,4,274.0,5478.0,0.14501862453209122,0.3442478801587899,0.2792183336345042,16.1,100.0,1.4,100.0,80.63157894736842,100.0,1,1.05,84.66315789473686
262.0,Abdel Nader,26.0,OKC,SF,55.0,6.0,867.0,123.0,263.0,0.468,48.0,128.0,0.375,75.0,135.0,0.556,0.559,51.0,66.0,0.773,14.0,86.0,100.0,38.0,23.0,20.0,43.0,78.0,345.0,0.0,,2020,Abdel Nader,OKC,15.763636363636364,6.2727272727272725,1.818181818181818,0.6909090909090909,True,11.3,0.591,0.487,0.251,1.8,10.6,6.4,6.4,1.3,2.0,12.8,17.0,0.5,0.9,1.3,0.074,-1.2,0.2,-1.0,0.2,True,,,,False,,,,Developing,38.67924528301887,57.35849056603774,54.15094339622642,49.905660377358494,49.4622641509434,10.118181818181819,0.95,46.989150943396226,0.7432432432432432,0,0,0.6035823095823095,3.847278670000001,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,55.0,867.0,,,,11.3,100.0,0.2,100.0,49.4622641509434,100.0,0,1.05,51.93537735849057
367.0,Abdel Nader,27.0,PHO,SF,24.0,0.0,355.0,57.0,116.0,0.491,18.0,43.0,0.419,39.0,73.0,0.534,0.569,28.0,37.0,0.757,7.0,55.0,62.0,19.0,10.0,9.0,19.0,34.0,160.0,0.0,,2021,Abdel Nader,PHX,14.791666666666666,6.666666666666667,2.583333333333333,0.7916666666666666,True,13.4,0.605,0.371,0.319,2.3,17.3,9.9,7.3,1.4,2.3,12.6,19.0,0.3,0.4,0.7,0.095,-1.0,1.0,0.0,0.2,True,,,,False,,,,Developing,56.74676524953789,57.301293900184845,68.29944547134936,37.8003696857671,55.98428835489834,11.424999999999999,1.0,55.98428835489834,0.3333333333333333,0,0,0.34791666666666665,4.941676960000003,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,2.0999999999999996,2.0999999999999996,0.0,0.0,6.522024203954942,6.522024203954942,2,79.0,1222.0,0.12023678060661938,0.0430556822268156,0.08747118672132675,13.4,100.0,0.2,100.0,55.98428835489834,100.0,0,1.05,58.78350277264326
486.0,Abdel Nader,28.0,PHO,SF,14.0,0.0,145.0,12.0,35.0,0.343,4.0,14.0,0.286,8.0,21.0,0.381,0.4,6.0,10.0,0.6,4.0,23.0,27.0,7.0,8.0,4.0,11.0,20.0,34.0,0.0,,2022,Abdel Nader,PHX,10.357142857142858,2.4285714285714284,1.9285714285714288,0.5,True,4.9,0.431,0.4,0.286,3.0,16.6,10.0,5.9,2.7,2.5,21.8,15.0,-0.3,0.3,0.0,-0.009,-7.1,2.2,-4.9,-0.1,False,,,,False,,,,Prime,9.075907590759076,24.834983498349835,18.23432343234323,13.531353135313532,16.196369636963695,5.9,1.0,16.196369636963695,0.17073170731707318,0,0,0.2060104529616725,3.9922575400000024,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,-8.5,-8.5,-0.30000000000000004,-0.30000000000000004,-39.787918717934645,-39.787918717934645,3,93.0,1367.0,0.44873971316121086,0.45707634587141754,0.5262811456496778,13.4,36.56716417910448,0.2,-50.0,55.98428835489834,28.930205443160904,0,1.0,16.196369636963695
552.0,Adam Flagler,24.0,OKC,SG,2.0,0.0,14.0,1.0,7.0,0.143,1.0,6.0,0.167,0.0,1.0,0.0,0.214,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,,2024,Adam Flagler,OKC,7.0,1.5,0.0,2.0,False,0.6,0.214,0.857,0.0,0.0,0.0,0.0,33.6,0.0,0.0,0.0,21.7,0.0,0.0,0.0,-0.159,-6.7,-3.9,-10.6,0.0,False,,,,False,,,,Developing,3.315881326352531,41.44851657940663,4.013961605584642,13.089005235602095,14.978184991273997,3.5500000000000003,0.95,14.229275741710296,0.023809523809523808,0,0,0.08428571428571427,3.613709350000001,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,2.0,14.0,,,,0.6,100.0,0.0,0.0,14.978184991273997,100.0,0,1.05,15.727094240837697
460.0,Adam Flagler,25.0,OKC,SG,37.0,0.0,203.0,25.0,96.0,0.26,14.0,72.0,0.194,11.0,24.0,0.458,0.333,1.0,2.0,0.5,7.0,20.0,27.0,12.0,8.0,3.0,4.0,15.0,65.0,0.0,,2025,Adam Flagler,OKC,5.486486486486487,1.7567567567567568,0.7297297297297297,0.3243243243243243,False,3.7,0.335,0.75,0.021,3.8,10.3,7.1,7.3,1.9,1.5,4.0,21.1,-0.6,0.3,-0.3,-0.062,-8.1,-2.3,-10.3,-0.4,True,,,,False,,,,Developing,4.649122807017544,7.631578947368421,3.3333333333333335,2.280701754385965,4.592105263157894,3.435135135135135,0.95,4.362499999999999,0.45121951219512196,0,0,0.32559657218193805,2.9349608799999993,,,Unknown,No_Salary_Data,No_Data,140.43,15.6,0.0,999.0,Bench_Player,0.0,5.91012,0.0,3.1,3.1,-0.4,-0.4,-10.386079728116103,-10.386079728116103,2,39.0,217.0,1.0195493124085104,0.11149401529082492,0.7505322925940654,3.7,100.0,0.0,-inf,14.978184991273997,30.658622962883463,0,1.05,4.821710526315789
451.0,Adam Mokoka,21.0,CHI,SF,11.0,0.0,112.0,12.0,28.0,0.429,6.0,15.0,0.4,6.0,13.0,0.462,0.536,2.0,4.0,0.5,7.0,3.0,10.0,4.0,4.0,0.0,2.0,17.0,32.0,0.0,,2020,Adam Mokoka,CHI,10.181818181818182,2.909090909090909,0.9090909090909092,0.3636363636363636,True,8.2,0.538,0.536,0.143,6.6,3.1,4.9,5.0,1.7,0.0,6.3,12.1,0.1,0.1,0.2,0.073,-2.9,-1.2,-4.1,-0.1,False,,,,False,,,,Rookie/Young,16.60377358490566,24.71698113207547,19.433962264150946,25.28301886792453,21.07547169811321,4.836363636363636,0.85,17.914150943396226,0.14864864864864866,0,0,0.191007371007371,2.227848389999999,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,11.0,112.0,,,,8.2,100.0,-0.1,100.0,21.07547169811321,100.0,0,1.1,23.18301886792453
501.0,Adam Mokoka,22.0,CHI,SG,14.0,0.0,56.0,7.0,19.0,0.368,1.0,10.0,0.1,6.0,9.0,0.667,0.395,0.0,1.0,0.0,1.0,4.0,5.0,5.0,2.0,1.0,5.0,5.0,15.0,0.0,,2021,Adam Mokoka,CHI,4.0,1.0714285714285714,0.3571428571428571,0.3571428571428571,False,2.2,0.386,0.526,0.053,2.0,7.8,4.9,11.9,1.7,1.6,20.5,18.9,-0.2,0.1,-0.1,-0.112,-7.7,-1.6,-9.3,-0.1,False,,,,False,,,,Rookie/Young,4.066543438077634,26.617375231053604,5.175600739371535,6.007393715341959,10.369685767097966,2.1785714285714284,0.85,8.814232902033272,0.19444444444444445,0,0,0.15666666666666668,2.4351170099999995,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,-5.999999999999999,-5.999999999999999,0.0,0.0,-10.705785931015242,-10.705785931015242,2,25.0,168.0,0.8158924398306316,0.6528914162342349,0.481481693206816,8.2,26.829268292682933,-0.1,100.0,21.07547169811321,49.20262718497692,0,1.1,11.406654343807764
472.0,Adama Sanogo,21.0,CHI,PF,9.0,0.0,66.0,14.0,27.0,0.519,0.0,0.0,0.0,14.0,27.0,0.519,0.519,8.0,12.0,0.667,19.0,17.0,36.0,0.0,1.0,0.0,5.0,5.0,36.0,0.0,,2024,Adama Sanogo,CHI,7.333333333333333,4.0,4.0,0.0,False,21.9,0.558,0.0,0.444,31.6,29.4,30.5,0.0,0.8,0.0,13.4,24.8,0.1,0.1,0.2,0.133,-0.4,-6.3,-6.7,-0.1,False,,,,False,,,,Rookie/Young,94.58987783595113,26.439790575916227,9.162303664921465,25.30541012216405,42.338568935427574,9.288888888888888,0.85,35.987783595113434,0.10714285714285714,0,0,0.1376190476190476,3.7497766600000006,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,9.0,66.0,,,,21.9,100.0,-0.1,100.0,42.338568935427574,100.0,0,1.1,46.57242582897034
538.0,Adama Sanogo,22.0,CHI,C,4.0,0.0,21.0,4.0,7.0,0.571,0.0,0.0,0.0,4.0,7.0,0.571,0.571,0.0,0.0,0.0,5.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,,2025,Adama Sanogo,CHI,5.25,2.0,1.5,0.25,False,15.2,0.571,0.0,0.0,25.4,4.9,15.0,6.7,0.0,0.0,12.5,15.9,0.0,0.0,0.0,0.105,0.7,-3.4,-2.6,0.0,False,,,,False,,,,Rookie/Young,65.43859649122807,38.68421052631579,32.280701754385966,12.368421052631579,39.84649122807018,3.975,0.85,33.86951754385965,0.04878048780487805,0,0,0.08176829268292683,3.005906519999999,,,Unknown,No_Salary_Data,No_Data,45.38,7.56,0.0,999.0,Bench_Player,0.0,11.404119999999999,0.0,-6.699999999999999,-6.699999999999999,0.1,0.1,-2.492077707357396,-2.492077707357396,2,13.0,87.0,0.25539705843395516,0.47140452079103173,0.04288285590131865,21.9,69.40639269406392,0.0,0.0,42.338568935427574,94.11393022953096,0,1.1,43.8311403508772
600.0,Ade Murkey,24.0,SAC,SG,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022,Ade Murkey,SAC,1.0,0.0,0.0,0.0,False,0.0,0.547,0.487,0.181,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,-0.017,-7.4,-2.3,-9.7,0.0,False,,,,False,,,,Developing,2.4752475247524752,41.41914191419142,5.445544554455446,13.531353135313532,15.165016501650165,0.0,0.95,14.406765676567655,0.012195121951219513,0,0,0.01731707317073171,2.5086595999999988,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,1.0,1.0,,,,0.0,0.0,0.0,0.0,15.165016501650165,100.0,0,1.05,15.923267326732674
295.0,Adem Bona,21.0,PHI,C,58.0,11.0,905.0,135.0,192.0,0.703,0.0,1.0,0.0,135.0,191.0,0.707,0.703,67.0,100.0,0.67,92.0,153.0,245.0,27.0,26.0,69.0,61.0,125.0,337.0,0.0,,2025,Adem Bona,PHI,15.60344827586207,5.810344827586207,4.224137931034483,0.4655172413793103,True,16.5,0.714,0.005,0.521,11.1,19.9,15.3,4.4,1.4,7.5,20.5,14.3,1.4,0.9,2.3,0.121,-2.9,0.2,-2.7,-0.2,True,1955377.0,Rookie/Min,1.955377,True,172.34528175385103,1.176243762711743,-0.1022820663227602,Rookie/Young,75.52631578947368,15.964912280701753,31.05263157894737,62.63157894736842,46.93859649122807,13.270689655172415,0.85,39.897807017543855,0.7073170731707317,0,0,0.5804247266610597,2.530250899999999,-22.72003539253753,24.004883197065357,Minimum,Average_Value,High_Risk,153.25,25.54,1.2759393148450244,6.0,Bench_Player,3.65296803652968,11.404119999999999,-82.85376688424884,,,,,,,1,58.0,905.0,,,,16.5,100.0,-0.2,100.0,46.93859649122807,100.0,0,1.1,51.63245614035088
389.0,Admiral Schofield,22.0,WAS,PF,33.0,2.0,368.0,35.0,92.0,0.38,19.0,61.0,0.311,16.0,31.0,0.516,0.484,10.0,15.0,0.667,7.0,40.0,47.0,15.0,8.0,4.0,7.0,50.0,99.0,0.0,,2020,Admiral Schofield,WAS,11.151515151515152,3.0,1.4242424242424243,0.4545454545454545,True,6.1,0.502,0.663,0.163,2.0,12.4,7.0,5.3,1.0,0.9,6.6,11.9,0.1,0.1,0.1,0.017,-4.3,-1.2,-5.5,-0.3,True,,,,False,,,,Rookie/Young,8.962264150943396,9.528301886792454,13.20754716981132,20.37735849056604,12.44811320754717,5.3515151515151524,0.85,10.580896226415094,0.44594594594594594,0,0,0.37908271908271907,2.927159750000001,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,33.0,368.0,,,,6.1,100.0,-0.3,100.0,12.44811320754717,100.0,0,1.1,13.692924528301887
395.0,Admiral Schofield,24.0,ORL,SF,38.0,1.0,469.0,54.0,129.0,0.419,26.0,79.0,0.329,28.0,50.0,0.56,0.519,12.0,15.0,0.8,17.0,72.0,89.0,25.0,4.0,5.0,21.0,58.0,146.0,0.0,,2022,Admiral Schofield,ORL,12.342105263157896,3.842105263157895,2.3421052631578947,0.6578947368421053,True,7.5,0.538,0.612,0.116,3.8,16.3,10.0,7.9,0.4,1.0,13.4,14.5,-0.1,0.3,0.3,0.027,-4.2,-1.2,-5.4,-0.4,True,,,,False,,,,Developing,14.933993399339935,6.435643564356436,15.841584158415841,30.775577557755774,16.204620462046204,7.4368421052631595,0.95,15.394389438943893,0.4634146341463415,0,0,0.4014698331193839,3.907817630000002,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,1.4000000000000004,1.4000000000000004,-0.10000000000000003,-0.10000000000000003,3.7565072544990343,3.7565072544990343,2,71.0,837.0,0.14558080789134806,0.17405705383053485,0.18541000547194372,7.5,100.0,-0.3,133.33333333333334,16.204620462046204,100.0,0,1.05,17.014851485148515
381.0,Admiral Schofield,25.0,ORL,PF,37.0,0.0,451.0,55.0,122.0,0.451,24.0,74.0,0.324,31.0,48.0,0.646,0.549,21.0,23.0,0.913,23.0,39.0,62.0,31.0,8.0,5.0,16.0,61.0,155.0,0.0,,2023,Admiral Schofield,ORL,12.18918918918919,4.1891891891891895,1.6756756756756757,0.8378378378378378,True,10.1,0.587,0.607,0.189,5.8,9.8,7.8,9.6,0.9,1.1,10.8,14.1,0.5,0.3,0.8,0.089,-2.2,-0.7,-2.9,-0.1,True,,,,False,,,,Developing,24.537037037037038,24.814814814814813,29.629629629629626,38.05555555555556,28.583333333333332,7.037837837837838,0.95,27.154166666666665,0.4457831325301205,0,0,0.3893617714099642,3.1931040599999996,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,2.5999999999999996,2.5999999999999996,0.30000000000000004,0.30000000000000004,12.378712871287128,12.378712871287128,3,108.0,1288.0,0.25693396367322074,0.16630650463656171,0.44252722236795317,10.1,100.0,-0.1,100.0,28.583333333333332,100.0,0,1.05,30.0125
