Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Season,Player_Clean,Team_Clean,MPG,PPG,RPG,APG,Significant_Player,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Reliable_Advanced_Stats,Current_Salary,Salary_Tier,Salary_Millions,Has_Salary_Data,Points_Per_Million,WinShares_Per_Million,VORP_Per_Million,Career_Stage,Experience,Age_Squared,PTS_per_MP,Efficiency_Score,Top_Team,Age_Group,Performance_vs_Peers,Predicted_Value,Points_Per_Dollar,WinShares_Per_Dollar,VORP_Per_Dollar,Efficiency_Composite,Risk_Adjusted_Efficiency,Contract_Tier,Contract_Recommendation
190.0,Dorian Finney-Smith,30.0,BRK,PF,68.0,56.0,1934.0,215.0,511.0,0.421,117.0,336.0,0.348,98.0,175.0,0.56,0.535,33.0,46.0,0.717,109.0,208.0,317.0,107.0,56.0,38.0,59.0,150.0,580.0,0.0,,2024,Dorian Finney-Smith,BKN,28.44117647058824,8.529411764705882,4.661764705882353,1.5735294117647058,True,10.1,0.546,0.658,0.09,6.0,12.1,9.0,7.6,1.4,1.8,10.0,13.2,1.0,1.6,2.6,0.065,-2.0,-0.1,-2.0,0.0,True,,,,False,,,,Prime,4,900.0,0.2998965873836608,2.4299999999999997,False,Prime,0.5573394495412844,0.32987336145615376,57.74221565244124,0.25884441499370214,0.0,0.08539320946211718,0.07173029594817842,Unknown,0.19
211.0,Dorian Finney-Smith,31.0,2TM,PF,63.0,40.0,1818.0,195.0,435.0,0.448,129.0,314.0,0.411,66.0,121.0,0.545,0.597,30.0,45.0,0.667,80.0,167.0,247.0,90.0,58.0,23.0,56.0,136.0,549.0,0.0,,2025,Dorian Finney-Smith,2TM,28.857142857142858,8.714285714285714,3.920634920634921,1.4285714285714286,True,10.1,0.604,0.722,0.103,5.0,10.4,7.7,6.9,1.6,1.2,11.0,12.3,1.5,1.4,2.9,0.078,-1.1,0.1,-1.0,0.5,True,,,,False,,,,Veteran,5,961.0,0.30198019801980197,2.93,True,Veteran,0.6651532349602726,0.4026675235084605,54.65599378136248,0.2887110782622062,0.04977777211417348,0.10244853369447837,0.08400779762947228,Unknown,0.12
123.0,Doug McDermott,28.0,IND,PF,69.0,0.0,1372.0,267.0,547.0,0.488,128.0,294.0,0.435,139.0,253.0,0.549,0.605,48.0,58.0,0.828,26.0,148.0,174.0,78.0,12.0,5.0,42.0,117.0,710.0,0.0,,2020,Doug McDermott,IND,19.88405797101449,10.289855072463768,2.5217391304347827,1.1304347826086956,True,14.4,0.62,0.537,0.106,2.1,11.7,7.0,8.4,0.4,0.3,6.8,19.6,2.3,1.1,3.3,0.117,1.4,-1.3,0.0,0.7,True,,,,False,,,,Prime,0,784.0,0.5174927113702624,4.6000000000000005,True,Prime,1.0550458715596334,0.6359326911641761,70.68443640212635,0.32853329595354497,0.06968888095984288,0.12633911667090988,0.11117842267040069,Unknown,0.5
71.0,Doug McDermott,29.0,IND,PF,66.0,29.0,1619.0,354.0,665.0,0.532,111.0,286.0,0.388,243.0,379.0,0.641,0.616,80.0,98.0,0.816,60.0,161.0,221.0,85.0,20.0,6.0,53.0,117.0,899.0,0.0,,2021,Doug McDermott,IND,24.53030303030303,13.62121212121212,3.3484848484848486,1.2878787878787878,True,15.6,0.635,0.43,0.147,4.0,10.7,7.4,7.8,0.6,0.3,7.0,20.0,3.1,0.7,3.8,0.112,1.4,-2.0,-0.6,0.6,True,,,,False,,,,Prime,1,841.0,0.5552810376775787,4.74,True,Prime,1.0871559633027525,0.6562639428312813,89.50043426128393,0.37831106806771847,0.05973332653700818,0.14542741747621807,0.12506757902954754,Unknown,0.46
197.0,Doug McDermott,30.0,SAS,PF,51.0,51.0,1223.0,215.0,465.0,0.462,108.0,256.0,0.422,107.0,209.0,0.512,0.578,40.0,51.0,0.784,18.0,97.0,115.0,64.0,13.0,6.0,43.0,79.0,578.0,0.0,,2022,Doug McDermott,SAS,23.980392156862745,11.333333333333334,2.2549019607843137,1.2549019607843137,True,11.4,0.593,0.551,0.11,1.5,8.4,4.9,7.3,0.5,0.4,8.1,18.3,1.1,0.5,1.6,0.062,-0.4,-2.1,-2.5,-0.1,True,,,,False,,,,Prime,2,900.0,0.47260834014717906,2.63,False,Prime,0.603211009174312,0.37905304886673313,57.54310456398455,0.15928887076535517,-0.009955554422834698,0.06540723318030642,0.05494207587145739,Unknown,0.24
172.0,Doug McDermott,31.0,SAS,SF,64.0,0.0,1314.0,239.0,523.0,0.457,123.0,298.0,0.413,116.0,225.0,0.516,0.575,53.0,70.0,0.757,23.0,116.0,139.0,91.0,13.0,6.0,58.0,118.0,654.0,0.0,,2023,Doug McDermott,SAS,20.53125,10.21875,2.171875,1.421875,True,11.1,0.59,0.57,0.134,1.8,10.0,5.8,9.8,0.5,0.4,9.5,19.2,1.0,0.0,1.0,0.035,-0.7,-2.5,-3.2,-0.4,True,,,,False,,,,Veteran,3,961.0,0.4977168949771689,2.2099999999999995,False,Veteran,0.595687331536388,0.363490347573518,65.10932592533892,0.09955554422834696,-0.03982221769133879,0.052101354085012645,0.04272311034971037,Unknown,0.1
270.0,Doug McDermott,32.0,2TM,SF,64.0,0.0,904.0,123.0,284.0,0.433,94.0,229.0,0.41,29.0,55.0,0.527,0.599,11.0,19.0,0.579,10.0,49.0,59.0,70.0,16.0,2.0,28.0,64.0,351.0,0.0,,2024,Doug McDermott,2TM,14.125,5.484375,0.921875,1.09375,True,9.1,0.6,0.806,0.067,1.2,6.0,3.6,10.3,0.8,0.2,8.7,14.9,0.6,0.3,0.9,0.046,-1.5,-1.9,-3.4,-0.3,True,,,,False,,,,Veteran,4,1024.0,0.38827433628318586,1.5899999999999999,True,Veteran,0.42857142857142855,0.2493209767788016,34.94399602414978,0.08959998980551227,-0.02986666326850409,0.03172908968009511,0.025383271744076088,Unknown,0.04
391.0,Doug McDermott,33.0,SAC,SF,42.0,3.0,342.0,50.0,117.0,0.427,44.0,101.0,0.436,6.0,16.0,0.375,0.615,3.0,5.0,0.6,3.0,19.0,22.0,7.0,4.0,2.0,6.0,30.0,147.0,0.0,,2025,Doug McDermott,SAC,8.142857142857142,3.5,0.5238095238095238,0.1666666666666666,False,9.5,0.617,0.863,0.043,1.0,6.2,3.6,2.8,0.6,0.6,4.8,15.7,0.4,0.1,0.4,0.061,-0.8,-2.4,-3.2,-0.1,True,,,,False,,,,Veteran,5,1089.0,0.4298245614035088,1.85,False,Veteran,0.4986522911051213,0.30375008018311395,14.634665001567004,0.03982221769133879,-0.009955554422834698,0.014406568323984006,0.011237123292707525,Unknown,0.0
382.0,Dragan Bender,22.0,2TM,PF,16.0,3.0,286.0,41.0,92.0,0.446,15.0,43.0,0.349,26.0,49.0,0.531,0.527,10.0,14.0,0.714,16.0,57.0,73.0,28.0,4.0,9.0,21.0,42.0,107.0,0.0,,2020,Dragan Bender,2TM,17.875,6.6875,4.5625,1.75,True,10.9,0.545,0.467,0.152,5.9,21.1,13.5,14.4,0.7,2.8,17.6,17.7,0.0,0.3,0.3,0.052,-3.1,0.2,-2.9,-0.1,True,,,,False,,,,Rookie/Young,0,484.0,0.3741258741258741,2.36,True,Rookie/Young,0.7374999999999999,0.4245861636458708,10.652443232433125,0.02986666326850409,-0.009955554422834698,0.009866757073332904,0.009866757073332904,Unknown,0.18
261.0,Draymond Green,29.0,GSW,PF,43.0,43.0,1222.0,123.0,316.0,0.389,36.0,129.0,0.279,87.0,187.0,0.465,0.446,63.0,83.0,0.759,23.0,243.0,266.0,266.0,59.0,33.0,98.0,110.0,345.0,2.0,,2020,Draymond Green,GSW,28.41860465116279,8.023255813953488,6.186046511627907,6.186046511627907,True,12.5,0.489,0.408,0.263,2.0,22.3,11.8,31.2,2.3,2.4,21.8,15.7,-0.2,1.3,1.1,0.044,-2.1,1.9,-0.2,0.5,True,,,,False,,,,Prime,0,841.0,0.2823240589198036,3.89,False,Prime,0.8922018348623855,0.5391995710322715,34.34666275877971,0.10951109865118168,0.04977777211417348,0.057347608696416585,0.04931894347891826,Unknown,0.23
213.0,Draymond Green,30.0,GSW,PF,63.0,63.0,1982.0,170.0,380.0,0.447,34.0,126.0,0.27,136.0,254.0,0.535,0.492,70.0,88.0,0.795,55.0,393.0,448.0,558.0,105.0,52.0,188.0,194.0,444.0,6.0,"DPOY-3,DEF1",2021,Draymond Green,GSW,31.46031746031746,7.047619047619048,7.111111111111111,8.857142857142858,True,13.3,0.53,0.332,0.232,3.0,20.8,12.0,36.4,2.5,2.3,31.0,13.1,1.2,3.4,4.6,0.112,-1.6,3.3,1.7,1.9,True,,,,False,,,,Prime,1,900.0,0.22401614530776992,5.26,False,Prime,1.206422018348624,0.7380321048882037,44.20266163738605,0.45795550345039604,0.18915553403385924,0.16354388342579204,0.1373768620776653,Unknown,0.34
283.0,Draymond Green,31.0,GSW,PF,46.0,44.0,1329.0,135.0,257.0,0.525,16.0,54.0,0.296,119.0,203.0,0.586,0.556,60.0,91.0,0.659,45.0,291.0,336.0,320.0,61.0,50.0,139.0,136.0,346.0,1.0,"DPOY-10,AS,DEF2",2022,Draymond Green,GSW,28.89130434782609,7.521739130434782,7.304347826086956,6.956521739130435,True,14.3,0.582,0.21,0.354,3.8,23.2,13.8,32.5,2.2,3.6,31.9,14.3,0.8,2.8,3.6,0.131,-1.4,4.6,3.2,1.8,True,,,,False,,,,Veteran,2,961.0,0.26034612490594433,5.97,False,Veteran,1.3552780930760502,0.8127343480289544,34.44621830300805,0.3583999592220491,0.17919997961102455,0.1367456880716728,0.11213146421877171,Unknown,0.2
192.0,Draymond Green,32.0,GSW,PF,73.0,73.0,2297.0,250.0,474.0,0.527,40.0,131.0,0.305,210.0,343.0,0.612,0.57,77.0,108.0,0.713,66.0,459.0,525.0,500.0,74.0,60.0,204.0,229.0,617.0,0.0,"DPOY-4,DEF2",2023,Draymond Green,GSW,31.46575342465753,8.452054794520548,7.191780821917808,6.849315068493151,True,12.2,0.592,0.276,0.228,3.2,21.6,12.6,27.8,1.5,2.3,28.1,13.2,1.6,3.1,4.7,0.098,-1.8,2.6,0.8,1.6,True,,,,False,,,,Veteran,3,1024.0,0.26861123204179366,4.539999999999999,False,Veteran,1.0306469920544834,0.6269878187347669,61.42577078889008,0.4679110578732308,0.15928887076535517,0.16903089047846798,0.1352247123827744,Unknown,0.25
230.0,Draymond Green,33.0,GSW,PF,55.0,52.0,1490.0,185.0,372.0,0.497,51.0,129.0,0.395,134.0,243.0,0.551,0.566,54.0,74.0,0.73,76.0,322.0,398.0,332.0,55.0,47.0,135.0,166.0,475.0,1.0,,2024,Draymond Green,GSW,27.09090909090909,8.636363636363637,7.236363636363636,6.036363636363636,True,14.5,0.587,0.347,0.199,5.6,23.0,14.4,28.6,1.8,2.9,25.0,15.3,1.4,2.2,3.6,0.116,-0.6,3.0,2.4,1.6,True,,,,False,,,,Veteran,4,1089.0,0.3187919463087248,5.709999999999999,False,Veteran,1.2962542565266741,0.770007525611928,47.288883508464814,0.3583999592220491,0.15928887076535517,0.14023923009159675,0.10938659947144547,Unknown,0.22
183.0,Draymond Green,34.0,GSW,PF,68.0,66.0,1983.0,216.0,509.0,0.424,80.0,246.0,0.325,136.0,263.0,0.517,0.503,101.0,147.0,0.687,74.0,340.0,414.0,383.0,99.0,70.0,174.0,219.0,613.0,1.0,"DPOY-3,DEF1",2025,Draymond Green,GSW,29.16176470588235,9.014705882352942,6.088235294117647,5.632352941176471,True,12.4,0.534,0.483,0.289,3.9,19.0,11.2,26.2,2.4,3.4,23.3,15.9,0.3,3.4,3.7,0.088,-2.3,2.8,0.5,1.3,True,25892857.0,Star,25.892857,True,23.67448288923853,0.1428965525125327,0.0502068968287277,Veteran,5,1156.0,0.30912758446797783,4.39,False,Veteran,0.996594778660613,0.6036929649679202,23.674482889238526,0.14289655251253272,0.05020689682872771,0.055568262683647326,0.04223187963957197,Overpaid,0.1
379.0,Drew Eubanks,22.0,SAS,C,22.0,3.0,272.0,43.0,67.0,0.642,1.0,1.0,1.0,42.0,66.0,0.636,0.649,20.0,26.0,0.769,28.0,57.0,85.0,15.0,5.0,17.0,21.0,37.0,107.0,0.0,,2020,Drew Eubanks,SAS,12.363636363636363,4.863636363636363,3.863636363636364,0.6818181818181818,True,17.3,0.682,0.015,0.388,11.1,22.6,16.8,7.7,0.9,5.5,21.1,15.8,0.5,0.3,0.8,0.134,-1.4,-0.4,-1.8,0.0,True,,,,False,,,,Rookie/Young,0,484.0,0.39338235294117646,4.65,False,Rookie/Young,0.9489795918367347,0.5790902250379001,10.652443232433125,0.07964443538267758,0.0,0.021203878938524393,0.021203878938524393,Unknown,0.35
287.0,Drew Eubanks,23.0,SAS,C,54.0,3.0,755.0,116.0,205.0,0.566,2.0,2.0,1.0,114.0,203.0,0.562,0.571,77.0,106.0,0.726,74.0,167.0,241.0,42.0,18.0,49.0,45.0,88.0,311.0,0.0,,2021,Drew Eubanks,SAS,13.98148148148148,5.75925925925926,4.462962962962963,0.7777777777777778,True,17.9,0.618,0.01,0.517,10.2,24.0,17.0,7.9,1.2,5.5,15.2,17.1,1.2,1.1,2.3,0.145,-1.0,1.0,0.0,0.4,True,,,,False,,,,Rookie/Young,1,529.0,0.4119205298013245,5.529999999999999,False,Rookie/Young,1.1285714285714283,0.6757127536459223,30.961774255015907,0.22897775172519802,0.03982221769133879,0.0725213987419996,0.07107097076715961,Unknown,0.88
206.0,Drew Eubanks,24.0,2TM,C,71.0,31.0,1245.0,221.0,371.0,0.596,5.0,23.0,0.217,216.0,348.0,0.621,0.602,99.0,130.0,0.762,130.0,252.0,382.0,85.0,31.0,40.0,81.0,122.0,546.0,0.0,,2022,Drew Eubanks,2TM,17.535211267605632,7.690140845070423,5.380281690140845,1.1971830985915493,True,18.0,0.638,0.062,0.35,11.0,22.2,16.5,10.1,1.2,2.8,15.9,17.5,2.2,1.1,3.4,0.13,-0.5,-0.9,-1.4,0.2,True,,,,False,,,,Developing,2,576.0,0.43855421686746987,5.06,True,Developing,0.91500904159132,0.5431705383276645,54.35732714867744,0.33848885037637966,0.019911108845669396,0.10225201899667907,0.09816193823681191,Unknown,0.84
222.0,Drew Eubanks,25.0,POR,C,78.0,28.0,1584.0,214.0,334.0,0.641,7.0,18.0,0.389,207.0,316.0,0.655,0.651,83.0,125.0,0.664,132.0,286.0,418.0,103.0,40.0,102.0,67.0,169.0,518.0,0.0,,2023,Drew Eubanks,POR,20.307692307692307,6.641025641025641,5.358974358974359,1.3205128205128205,True,16.2,0.666,0.054,0.374,9.5,20.9,15.2,9.2,1.2,5.7,14.7,12.5,2.9,1.6,4.4,0.134,-0.9,0.9,0.1,0.8,True,,,,False,,,,Developing,3,625.0,0.32702020202020204,5.21,False,Developing,0.942133815551537,0.5701205178662991,51.56977191028373,0.4380443946047267,0.07964443538267758,0.1342601202146199,0.12620451300174268,Unknown,0.61
255.0,Drew Eubanks,26.0,PHO,C,75.0,6.0,1169.0,152.0,253.0,0.601,3.0,3.0,1.0,149.0,250.0,0.596,0.607,72.0,93.0,0.774,103.0,219.0,322.0,63.0,27.0,61.0,61.0,115.0,379.0,0.0,,2024,Drew Eubanks,PHX,15.586666666666666,5.053333333333334,4.293333333333333,0.84,True,14.4,0.645,0.012,0.368,10.5,20.1,15.6,7.2,1.1,4.6,17.2,13.2,1.6,1.6,3.1,0.129,-2.0,0.8,-1.2,0.2,True,,,,False,,,,Developing,4,676.0,0.3242087254063302,4.04,False,Developing,0.7305605786618444,0.42722032609959815,37.7315512625435,0.3086221871078756,0.019911108845669396,0.08529743632390811,0.07847364141799547,Unknown,0.66
321.0,Drew Eubanks,27.0,2TM,C,61.0,4.0,746.0,115.0,194.0,0.593,3.0,6.0,0.5,112.0,188.0,0.596,0.601,47.0,71.0,0.662,60.0,166.0,226.0,54.0,12.0,39.0,41.0,63.0,280.0,0.0,,2025,Drew Eubanks,2TM,12.229508196721312,4.590163934426229,3.704918032786885,0.8852459016393442,True,15.6,0.622,0.031,0.366,8.9,24.1,16.5,10.6,0.8,5.0,15.4,15.1,1.0,0.7,1.7,0.107,-1.2,0.6,-0.7,0.3,True,,,,False,,,,Developing,5,729.0,0.3753351206434316,4.59,True,Developing,0.83001808318264,0.49126748847821927,27.87555238393715,0.16924442518818983,0.02986666326850409,0.057283111164185926,0.05155480004776734,Unknown,0.75
534.0,Drew Peterson,24.0,BOS,PF,3.0,0.0,23.0,4.0,6.0,0.667,3.0,5.0,0.6,1.0,1.0,1.0,0.917,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,11.0,0.0,,2024,Drew Peterson,BOS,7.666666666666667,3.6666666666666665,0.3333333333333333,0.3333333333333333,False,18.5,0.917,0.833,0.0,0.0,4.5,2.3,5.9,4.3,0.0,14.3,13.3,0.1,0.0,0.1,0.194,3.8,1.6,5.3,0.0,False,,,,False,,,,Developing,4,576.0,0.4782608695652174,7.14,True,Developing,1.898936170212766,1.139344662968761,1.0951109865118167,0.009955554422834698,0.0,0.0024819534058912514,0.002382675269655601,Unknown,0.22
472.0,Drew Peterson,25.0,BOS,PF,25.0,1.0,186.0,17.0,41.0,0.415,13.0,33.0,0.394,4.0,8.0,0.5,0.573,7.0,9.0,0.778,9.0,31.0,40.0,13.0,5.0,2.0,8.0,18.0,54.0,0.0,,2025,Drew Peterson,BOS,7.44,2.16,1.6,0.52,False,10.5,0.601,0.805,0.22,5.3,18.1,11.7,9.1,1.3,1.0,15.1,12.5,0.2,0.3,0.4,0.115,-1.8,1.0,-0.8,0.1,False,,,,False,,,,Developing,5,625.0,0.2903225806451613,2.95,True,Developing,0.7845744680851064,0.47804869015897794,5.375999388330737,0.03982221769133879,0.009955554422834698,0.013467608456175754,0.012659551948805208,Unknown,0.06
424.0,Drew Timme,24.0,BRK,PF,9.0,2.0,254.0,45.0,102.0,0.441,9.0,35.0,0.257,36.0,67.0,0.537,0.485,10.0,16.0,0.625,17.0,48.0,65.0,20.0,4.0,1.0,15.0,21.0,109.0,0.0,,2025,Drew Timme,BKN,28.22222222222222,12.11111111111111,7.222222222222222,2.2222222222222223,True,11.0,0.5,0.343,0.157,7.3,22.5,14.5,13.1,0.8,0.4,12.1,21.3,-0.1,0.2,0.0,0.009,-3.9,-2.8,-6.7,-0.3,False,,,,False,,,,Developing,5,576.0,0.42913385826771655,1.17,False,Developing,0.31117021276595747,0.1562802293731031,10.85155432088982,0.0,-0.02986666326850409,-0.0007558589660522875,-0.0007256246074101959,Unknown,0.0
456.0,Dru Smith,25.0,2TM,SG,15.0,1.0,158.0,18.0,45.0,0.4,5.0,19.0,0.263,13.0,26.0,0.5,0.456,3.0,3.0,1.0,2.0,22.0,24.0,22.0,10.0,4.0,3.0,23.0,44.0,0.0,,2023,Dru Smith,2TM,10.533333333333331,2.933333333333333,1.6,1.4666666666666666,True,11.4,0.475,0.422,0.067,1.4,15.9,8.7,19.3,3.1,2.5,6.1,13.8,0.1,0.3,0.3,0.099,-3.8,2.9,-0.9,0.0,False,,,,False,,,,Developing,3,625.0,0.27848101265822783,3.15,True,Developing,0.9813084112149533,0.5905462777646647,4.380443946047267,0.02986666326850409,0.0,0.008226426986375764,0.007732841367193218,Unknown,0.06
470.0,Dru Smith,26.0,MIA,SG,9.0,0.0,131.0,15.0,33.0,0.455,7.0,17.0,0.412,8.0,16.0,0.5,0.561,2.0,2.0,1.0,6.0,8.0,14.0,14.0,9.0,3.0,5.0,12.0,39.0,0.0,,2024,Dru Smith,MIA,14.555555555555555,4.333333333333333,1.5555555555555556,1.5555555555555556,True,12.8,0.576,0.515,0.061,5.1,7.0,6.1,15.0,3.4,2.2,12.9,13.2,0.1,0.2,0.3,0.125,-1.8,3.2,1.4,0.1,False,,,,False,,,,Developing,4,676.0,0.29770992366412213,4.3,False,Developing,1.3395638629283488,0.8152422635356446,3.882666224905532,0.02986666326850409,0.009955554422834698,0.010701812588938316,0.009845667581823252,Unknown,0.25
441.0,Dru Smith,27.0,MIA,SG,14.0,1.0,268.0,31.0,61.0,0.508,16.0,30.0,0.533,15.0,31.0,0.484,0.639,9.0,12.0,0.75,12.0,24.0,36.0,23.0,21.0,6.0,17.0,30.0,87.0,0.0,,2025,Dru Smith,MIA,19.142857142857142,6.214285714285714,2.571428571428572,1.6428571428571428,True,13.3,0.656,0.492,0.197,5.0,9.8,7.4,12.0,3.9,2.1,20.4,13.8,0.2,0.4,0.7,0.118,-1.3,3.4,2.1,0.3,True,,,,False,,,,Developing,5,729.0,0.3246268656716418,4.74,False,Developing,1.4766355140186918,0.8770280111580049,8.661332347866185,0.06968888095984288,0.02986666326850409,0.026573846032340073,0.023916461429106067,Unknown,0.35
234.0,Duane Washington Jr.,21.0,IND,PG,48.0,7.0,968.0,173.0,427.0,0.405,81.0,215.0,0.377,92.0,212.0,0.434,0.5,46.0,61.0,0.754,4.0,79.0,83.0,85.0,26.0,3.0,57.0,66.0,473.0,0.0,,2022,Duane Washington Jr.,IND,20.166666666666668,9.854166666666666,1.7291666666666667,1.7708333333333333,True,10.2,0.521,0.504,0.143,0.5,9.3,4.8,13.0,1.3,0.3,11.2,22.6,-0.2,0.2,0.0,-0.002,-1.9,-2.8,-4.7,-0.7,True,,,,False,,,,Rookie/Young,2,441.0,0.48863636363636365,1.3699999999999997,True,Rookie/Young,0.4551495016611295,0.26481523632396514,47.08977242000812,0.0,-0.06968888095984288,0.01375305029946948,0.01402811130545887,Unknown,0.02
330.0,Duane Washington Jr.,22.0,PHO,SG,31.0,3.0,394.0,94.0,256.0,0.367,40.0,111.0,0.36,54.0,145.0,0.372,0.445,16.0,24.0,0.667,2.0,34.0,36.0,63.0,6.0,4.0,34.0,23.0,244.0,0.0,,2023,Duane Washington Jr.,PHX,12.709677419354838,7.870967741935484,1.1612903225806452,2.032258064516129,True,9.3,0.458,0.434,0.094,0.6,9.8,5.1,25.2,0.7,0.9,11.3,32.5,-0.8,0.3,-0.5,-0.065,-1.8,-2.8,-4.6,-0.3,True,,,,False,,,,Rookie/Young,3,484.0,0.6192893401015228,1.29,False,Rookie/Young,0.5810810810810811,0.3358630350192726,24.29155279171666,-0.04977777211417348,-0.02986666326850409,0.0003168909184352812,0.0003168909184352812,Unknown,0.02
70.0,Duncan Robinson,25.0,MIA,SG,73.0,68.0,2166.0,323.0,687.0,0.47,270.0,606.0,0.446,53.0,81.0,0.654,0.667,67.0,72.0,0.931,10.0,222.0,232.0,102.0,35.0,19.0,70.0,193.0,983.0,0.0,,2020,Duncan Robinson,MIA,29.671232876712327,13.465753424657532,3.1780821917808217,1.3972602739726028,True,13.1,0.684,0.882,0.105,0.5,11.0,6.0,7.1,0.8,0.9,8.9,16.0,3.7,1.6,5.3,0.118,1.5,-1.0,0.5,1.3,True,,,,False,,,,Developing,0,625.0,0.4538319482917821,4.6,False,Developing,1.4330218068535825,0.8665949343848778,97.86309997646507,0.5276443844102389,0.12942220749685107,0.19672022947704354,0.18491701570842092,Unknown,0.75
65.0,Duncan Robinson,26.0,MIA,SF,72.0,72.0,2262.0,315.0,717.0,0.439,250.0,613.0,0.408,65.0,104.0,0.625,0.614,62.0,75.0,0.827,7.0,243.0,250.0,127.0,43.0,20.0,81.0,181.0,942.0,0.0,,2021,Duncan Robinson,MIA,31.416666666666668,13.083333333333334,3.4722222222222223,1.7638888888888888,True,11.0,0.628,0.855,0.105,0.4,12.1,6.3,8.3,0.9,0.9,9.7,16.6,1.9,1.8,3.7,0.079,-0.2,-0.8,-1.0,0.6,True,,,,False,,,,Developing,1,676.0,0.41644562334217505,3.24,False,Developing,1.0764119601328903,0.6444137213840833,93.78132266310284,0.3683555136448838,0.05973332653700818,0.14677733729850032,0.1350351503146203,Unknown,0.36
110.0,Duncan Robinson,27.0,MIA,SG,79.0,68.0,2043.0,290.0,726.0,0.399,232.0,624.0,0.372,58.0,102.0,0.569,0.559,51.0,61.0,0.836,24.0,179.0,203.0,129.0,42.0,14.0,60.0,201.0,863.0,0.0,,2022,Duncan Robinson,MIA,25.860759493670887,10.924050632911392,2.569620253164557,1.6329113924050631,True,10.6,0.573,0.86,0.084,1.4,9.8,5.6,9.3,1.0,0.7,7.4,17.7,1.9,2.0,3.9,0.092,-0.3,-0.3,-0.6,0.7,True,,,,False,,,,Developing,2,729.0,0.4224180127263828,3.2799999999999994,False,Developing,1.0218068535825544,0.6173064385968459,85.91643466906343,0.38826662249055316,0.06968888095984288,0.14740441064053691,0.13266396957648321,Unknown,0.35
315.0,Duncan Robinson,28.0,MIA,SF,42.0,1.0,691.0,88.0,237.0,0.371,63.0,192.0,0.328,25.0,45.0,0.556,0.504,29.0,32.0,0.906,8.0,61.0,69.0,46.0,14.0,0.0,28.0,77.0,268.0,0.0,,2023,Duncan Robinson,MIA,16.452380952380953,6.380952380952381,1.6428571428571428,1.0952380952380951,True,7.8,0.534,0.81,0.135,1.3,10.7,5.9,9.7,1.0,0.0,10.0,17.9,-0.1,0.6,0.5,0.035,-3.5,-1.5,-5.0,-0.5,True,,,,False,,,,Prime,3,784.0,0.3878437047756874,0.6399999999999999,False,Prime,0.19968798751950073,0.09255641400513705,26.680885853196987,0.04977777211417348,-0.04977777211417348,0.01337343469991423,0.011768622535924523,Unknown,0.02
119.0,Duncan Robinson,29.0,MIA,SF,68.0,36.0,1905.0,304.0,675.0,0.45,187.0,473.0,0.395,117.0,202.0,0.579,0.589,80.0,90.0,0.889,15.0,158.0,173.0,192.0,46.0,16.0,95.0,163.0,875.0,0.0,,2024,Duncan Robinson,MIA,28.014705882352946,12.867647058823527,2.544117647058824,2.823529411764706,True,12.2,0.612,0.701,0.133,0.9,9.5,5.1,15.1,1.2,0.8,11.7,19.0,1.6,2.0,3.6,0.091,-0.5,-0.4,-0.9,0.6,True,,,,False,,,,Prime,4,841.0,0.45931758530183725,3.63,False,Prime,1.1326053042121684,0.6864458079829512,87.1111011998036,0.3583999592220491,0.05973332653700818,0.14032158943376247,0.12067656691303572,Unknown,0.31
120.0,Duncan Robinson,30.0,MIA,SF,74.0,37.0,1785.0,290.0,663.0,0.437,190.0,483.0,0.393,100.0,180.0,0.556,0.581,47.0,53.0,0.887,18.0,149.0,167.0,176.0,40.0,6.0,86.0,135.0,817.0,0.0,,2025,Duncan Robinson,MIA,24.12162162162162,11.04054054054054,2.256756756756757,2.3783783783783785,True,11.8,0.595,0.729,0.08,1.1,9.1,5.2,14.7,1.1,0.3,11.1,19.2,1.3,1.4,2.7,0.071,-0.7,-1.1,-1.7,0.1,True,,,,False,,,,Prime,5,900.0,0.457703081232493,3.0700000000000003,False,Prime,0.9578783151326054,0.5844916736509821,81.33687963455948,0.26879996941653683,0.009955554422834698,0.10674245061331322,0.0896636585151831,Unknown,0.31
179.0,Duop Reath,27.0,POR,C,68.0,20.0,1214.0,230.0,499.0,0.461,88.0,245.0,0.359,142.0,254.0,0.559,0.549,69.0,93.0,0.742,93.0,157.0,250.0,67.0,33.0,38.0,52.0,161.0,617.0,0.0,,2024,Duop Reath,POR,17.852941176470587,9.073529411764708,3.676470588235294,0.9852941176470588,True,15.1,0.571,0.491,0.186,8.1,15.4,11.5,8.9,1.3,2.8,8.8,20.7,1.4,1.0,2.4,0.095,-0.2,-0.7,-0.9,0.3,True,,,,False,,,,Developing,4,729.0,0.5082372322899505,4.38,False,Developing,0.7920433996383363,0.4800541929327036,61.42577078889008,0.2389333061480327,0.02986666326850409,0.09310654499292675,0.08379589049363408,Unknown,0.66
